"playerID","tmID","GP","minutes","points","oRebounds","dRebounds","rebounds","assists","steals","blocks","turnovers","PF","fgAttempted","fgMade","ftAttempted","ftMade","threeAttempted","threeMade","center","forward","guard","allstar","minutesPerGame","pointsPerGame","assistsPerGame","oReboundsPerGame","dReboundsPerGame","reboundsPerGame","stealsPerGame","blocksPerGame","turnoversPerGame","fgAttemptedPerGame","fgMadePerGame","ftAttemptedPerGame","ftMadePerGame","threeAttemptedPerGame","threeMadePerGame","GPRatio","healthy","lgPoints","lgAssists","lgRebounds","lgDRebounds","lgORebounds","tmPoints","tmAssists","tmRebounds","tmDRebounds","tmORebounds","ftPct","fgPct","threePct","efgPct","astTovRatio","dReboundPct","oReboundPct","totalGameScore","avgGameScore"
"Justin Jackson","TOT",81,1614,583,44,168,212,96,32,14,29,99,485,217,79,62,245,87,0,1,0,0,19.9259259259259,7.19753086419753,1.18518518518519,0.54320987654321,2.07407407407407,2.61728395061728,0.395061728395062,0.172839506172839,0.358024691358025,5.98765432098765,2.67901234567901,0.975308641975309,0.765432098765432,3.02469135802469,1.07407407407407,0.98780487804878,1,0.00186601798802932,0.00140766591395642,0.00166239306186141,0.00170572229216586,0.00151541243327019,0.0150037316313663,0.0124432922877511,0.012911084043849,0.0130851312407508,0.0122870706506562,0.784810126582278,0.447422680412371,0.355102040816327,0.537113402061856,3.31034482758621,0.792452830188679,0.207547169811321,479.9,5.92469135802469
"Justin Jackson","SAC",52,1083,346,25,121,146,68,23,13,22,67,295,125,50,41,159,55,0,1,0,0,20.8269230769231,6.65384615384615,1.30769230769231,0.480769230769231,2.32692307692308,2.80769230769231,0.442307692307692,0.25,0.423076923076923,5.67307692307692,2.40384615384615,0.961538461538462,0.788461538461538,3.05769230769231,1.05769230769231,0.634146341463415,0,0.00110744806836731,0.000997096689052465,0.00114485559920644,0.0012285261747147,0.00086102979163079,0.0369539677453808,0.0326452232357177,0.0391946308724832,0.0429230223483505,0.0275938189845475,0.82,0.423728813559322,0.345911949685535,0.516949152542373,3.09090909090909,0.828767123287671,0.171232876712329,292.6,5.62692307692308
"Justin Jackson","DAL",29,531,237,19,47,66,28,9,1,7,32,190,92,29,21,86,32,0,1,0,0,18.3103448275862,8.17241379310345,0.96551724137931,0.655172413793103,1.62068965517241,2.27586206896552,0.310344827586207,0.0344827586206897,0.241379310344828,6.55172413793103,3.17241379310345,1,0.724137931034483,2.96551724137931,1.10344827586207,0.353658536585366,0,0.000758569919662004,0.000410569224903956,0.000517537462654967,0.000477196117451164,0.000654382641639401,0.0265486725663717,0.0145985401459854,0.0177610333692142,0.0162968099861304,0.0228365384615385,0.724137931034483,0.484210526315789,0.372093023255814,0.568421052631579,4,0.712121212121212,0.287878787878788,187.3,6.45862068965517
"Reggie Jackson","DET",82,2289,1260,45,171,216,344,55,9,148,208,1047,441,236,204,471,174,0,0,1,0,27.9146341463415,15.3658536585366,4.19512195121951,0.548780487804878,2.08536585365854,2.63414634146341,0.670731707317073,0.109756097560976,1.80487804878049,12.7682926829268,5.3780487804878,2.8780487804878,2.48780487804878,5.74390243902439,2.1219512195122,1,1,0.00403290337035496,0.00504413619167718,0.00169375896868898,0.00173618161881168,0.00154985362493542,0.143540669856459,0.186449864498645,0.0585683297180043,0.0621366279069767,0.0480769230769231,0.864406779661017,0.421203438395415,0.369426751592357,0.504297994269341,2.32432432432432,0.791666666666667,0.208333333333333,914,11.1463414634146
"LeBron James","LAL",55,1937,1505,57,408,465,454,72,33,197,94,1095,558,418,278,327,111,0,1,0,1,35.2181818181818,27.3636363636364,8.25454545454545,1.03636363636364,7.41818181818182,8.45454545454546,1.30909090909091,0.6,3.58181818181818,19.9090909090909,10.1454545454545,7.6,5.05454545454545,5.94545454545455,2.01818181818182,0.670731707317073,0,0.00481707902570176,0.00665708671808557,0.00364628666870545,0.00414246842383138,0.0019631479249182,0.164211674849973,0.216603053435115,0.121727748691099,0.136683417085427,0.0682634730538922,0.665071770334928,0.50958904109589,0.339449541284404,0.56027397260274,2.30456852791878,0.87741935483871,0.12258064516129,1290.7,23.4672727272727
"Amile Jefferson","ORL",12,68,27,6,15,21,3,3,3,1,8,16,10,8,7,0,0,0,1,0,0,5.66666666666667,2.25,0.25,0.5,1.25,1.75,0.25,0.25,0.0833333333333333,1.33333333333333,0.833333333333333,0.666666666666667,0.583333333333333,0,0,0.146341463414634,0,8.64193579361777e-05,4.39895598111382e-05,0.000164671010844762,0.000152296633229095,0.00020664714999139,0.00306818181818182,0.00143198090692124,0.0056390977443609,0.00516884906960717,0.0072992700729927,0.875,0.625,0,0.625,3,0.714285714285714,0.285714285714286,31.1,2.59166666666667
"John Jenkins","TOT",26,333,121,6,31,37,22,0,2,9,10,105,42,18,15,58,22,0,0,1,0,12.8076923076923,4.65384615384615,0.846153846153846,0.230769230769231,1.19230769230769,1.42307692307692,0,0.0769230769230769,0.346153846153846,4.03846153846154,1.61538461538462,0.692307692307692,0.576923076923077,2.23076923076923,0.846153846153846,0.317073170731707,0,0.0003872867522325,0.00032259010528168,0.000290134638155057,0.000314746375340129,0.00020664714999139,0.00311398203669866,0.00285158781594297,0.00225334957369062,0.00241451826466236,0.0016755096341804,0.833333333333333,0.4,0.379310344827586,0.504761904761905,2.44444444444444,0.837837837837838,0.162162162162162,89.2,3.43076923076923
"John Jenkins","WAS",4,14,6,0,1,1,1,0,0,0,0,2,2,0,0,2,2,0,0,1,0,3.5,1.5,0.25,0,0.25,0.25,0,0,0,0.5,0.5,0,0,0.5,0.5,0.0487804878048781,0,1.9204301763595e-05,1.46631866037127e-05,7.84147670689344e-06,1.01531088819397e-05,0,0.000641711229946524,0.000464252553389044,0.000287935502447452,0.000373273609555804,0,NA,1,1,1.5,0,1,0,7.2,1.8
"John Jenkins","NYK",22,319,115,6,30,36,21,0,2,9,10,103,40,18,15,56,20,0,0,1,0,14.5,5.22727272727273,0.954545454545455,0.272727272727273,1.36363636363636,1.63636363636364,0,0.0909090909090909,0.409090909090909,4.68181818181818,1.81818181818182,0.818181818181818,0.681818181818182,2.54545454545455,0.909090909090909,0.268292682926829,0,0.000368082450468905,0.000307926918677967,0.000282293161448164,0.000304593266458189,0.00020664714999139,0.0134110787172012,0.0127582017010936,0.00981461286804798,0.0106723585912487,0.00700116686114352,0.833333333333333,0.388349514563107,0.357142857142857,0.485436893203884,2.33333333333333,0.833333333333333,0.166666666666667,82,3.72727272727273
"Jonas Jerebko","GSW",73,1218,459,72,216,288,96,27,18,43,137,355,163,80,64,188,69,0,1,0,0,16.6849315068493,6.28767123287671,1.31506849315068,0.986301369863014,2.95890410958904,3.94520547945205,0.36986301369863,0.246575342465753,0.589041095890411,4.86301369863014,2.23287671232877,1.0958904109589,0.876712328767123,2.57534246575342,0.945205479452055,0.890243902439024,1,0.00146912908491502,0.00140766591395642,0.00225834529158531,0.00219307151849896,0.00247976579989668,0.0475647668393782,0.0397845006216328,0.076049643517296,0.0722408026755853,0.0903387703889586,0.8,0.459154929577465,0.367021276595745,0.556338028169014,2.23255813953488,0.75,0.25,421.1,5.76849315068493
"Alize Johnson","IND",14,64,13,4,15,19,1,1,3,0,7,16,4,8,4,2,1,0,1,0,0,4.57142857142857,0.928571428571429,0.0714285714285714,0.285714285714286,1.07142857142857,1.35714285714286,0.0714285714285714,0.214285714285714,0,1.14285714285714,0.285714285714286,0.571428571428571,0.285714285714286,0.142857142857143,0.0714285714285714,0.170731707317073,0,4.16093204877893e-05,1.46631866037127e-05,0.000148988057430975,0.000152296633229095,0.000137764766660926,0.00146776560912273,0.000469924812030075,0.00538548752834467,0.00542299349240781,0.005249343832021,0.5,0.25,0.5,0.28125,0,0.789473684210526,0.210526315789474,10.5,0.75
"Amir Johnson","PHI",51,529,201,47,100,147,60,16,13,45,99,157,79,41,31,40,12,1,0,0,0,10.3725490196078,3.94117647058824,1.17647058823529,0.92156862745098,1.96078431372549,2.88235294117647,0.313725490196078,0.254901960784314,0.882352941176471,3.07843137254902,1.54901960784314,0.803921568627451,0.607843137254902,0.784313725490196,0.235294117647059,0.621951219512195,0,0.000643344109080434,0.000879791196222763,0.00115269707591334,0.00101531088819396,0.00161873600826589,0.0212811011116993,0.0271862256456729,0.0375287209599183,0.0330578512396694,0.0526905829596413,0.75609756097561,0.503184713375796,0.3,0.54140127388535,1.33333333333333,0.680272108843537,0.319727891156463,168.9,3.31176470588235
"B.J. Johnson","TOT",7,49,23,2,6,8,0,2,0,2,4,18,9,2,2,7,3,0,1,0,0,7,3.28571428571429,0,0.285714285714286,0.857142857142857,1.14285714285714,0.285714285714286,0,0.285714285714286,2.57142857142857,1.28571428571429,0.285714285714286,0.285714285714286,1,0.428571428571429,0.0853658536585366,0,7.3616490093781e-05,0,6.27318136551475e-05,6.09186532916379e-05,6.88823833304632e-05,0.000591913940860077,0,0.00048721071863581,0.000467326115741101,0.000558503211393465,1,0.5,0.428571428571429,0.583333333333333,0,0.75,0.25,16.8,2.4
"B.J. Johnson","ATL",6,43,21,2,6,8,0,2,0,2,3,16,8,2,2,6,3,0,1,0,0,7.16666666666667,3.5,0,0.333333333333333,1,1.33333333333333,0.333333333333333,0,0.333333333333333,2.66666666666667,1.33333333333333,0.333333333333333,0.333333333333333,1,0.5,0.0731707317073171,0,6.72150561725827e-05,0,6.27318136551475e-05,6.09186532916379e-05,6.88823833304632e-05,0.00225952227243383,0,0.00211640211640212,0.00212389380530973,0.00209424083769634,1,0.5,0.5,0.59375,0,0.75,0.25,16.2,2.7
"B.J. Johnson","SAC",1,6,2,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,6,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0.0121951219512195,0,6.40143392119835e-06,0,0,0,0,0.000213606749973299,0,0,0,0,NA,0.5,0,0.5,0,NA,NA,0.6,0.6
"James Johnson","MIA",55,1164,428,22,154,176,135,35,27,74,114,379,164,70,50,149,50,0,1,0,0,21.1636363636364,7.78181818181818,2.45454545454545,0.4,2.8,3.2,0.636363636363636,0.490909090909091,1.34545454545455,6.89090909090909,2.98181818181818,1.27272727272727,0.909090909090909,2.70909090909091,0.909090909090909,0.670731707317073,0,0.00136990685913645,0.00197953019150122,0.00138009990041325,0.00156357876781871,0.000757706216635096,0.0493770189201661,0.0678051230537418,0.0463157894736842,0.0534907954150747,0.0238870792616721,0.714285714285714,0.432717678100264,0.335570469798658,0.49868073878628,1.82432432432432,0.875,0.125,330.7,6.01272727272727
"Stanley Johnson","TOT",66,1208,454,34,183,217,88,60,14,81,114,440,171,64,50,215,62,0,1,0,0,18.3030303030303,6.87878787878788,1.33333333333333,0.515151515151515,2.77272727272727,3.28787878787879,0.909090909090909,0.212121212121212,1.22727272727273,6.66666666666667,2.59090909090909,0.96969696969697,0.757575757575758,3.25757575757576,0.939393939393939,0.804878048780488,1,0.00145312550011203,0.00129036042112672,0.00170160044539588,0.00185801892539496,0.00117100051661787,0.0116838664848033,0.0114063512637719,0.0132155907429963,0.0142534465301036,0.00949455459368891,0.78125,0.388636363636364,0.288372093023256,0.459090909090909,1.08641975308642,0.84331797235023,0.15668202764977,317.1,4.80454545454545
"Stanley Johnson","DET",48,961,358,25,150,175,60,48,13,55,92,349,133,51,41,181,51,0,1,0,0,20.0208333333333,7.45833333333333,1.25,0.520833333333333,3.125,3.64583333333333,1,0.270833333333333,1.14583333333333,7.27083333333333,2.77083333333333,1.0625,0.854166666666667,3.77083333333333,1.0625,0.585365853658537,0,0.0011458566718945,0.000879791196222763,0.00137225842370635,0.00152296633229095,0.00086102979163079,0.0407837776258829,0.032520325203252,0.0474511930585683,0.0545058139534884,0.0267094017094017,0.803921568627451,0.3810888252149,0.281767955801105,0.454154727793696,1.09090909090909,0.857142857142857,0.142857142857143,253.1,5.27291666666667
"Stanley Johnson","NOP",18,247,96,9,33,42,28,12,1,26,22,91,38,13,9,34,11,0,1,0,0,13.7222222222222,5.33333333333333,1.55555555555556,0.5,1.83333333333333,2.33333333333333,0.666666666666667,0.0555555555555556,1.44444444444444,5.05555555555556,2.11111111111111,0.722222222222222,0.5,1.88888888888889,0.611111111111111,0.219512195121951,0,0.000307268828217521,0.000410569224903956,0.000329342021689525,0.000335052593104008,0.000309970724987085,0.010141559264737,0.0126353790613718,0.0108303249097473,0.0111148534860222,0.0099009900990099,0.692307692307692,0.417582417582418,0.323529411764706,0.478021978021978,1.07692307692308,0.785714285714286,0.214285714285714,64,3.55555555555556
"Tyler Johnson","TOT",57,1529,619,34,139,173,166,54,27,77,97,526,217,127,95,260,90,0,0,1,0,26.8245614035088,10.859649122807,2.91228070175439,0.596491228070175,2.43859649122807,3.03508771929825,0.947368421052632,0.473684210526316,1.35087719298246,9.2280701754386,3.80701754385965,2.2280701754386,1.66666666666667,4.56140350877193,1.57894736842105,0.695121951219512,0,0.00198124379861089,0.00243408897621631,0.00135657547029257,0.00141128213458961,0.00117100051661787,0.015930205625756,0.0215165262475697,0.0105359317904994,0.0108263883480022,0.00949455459368891,0.748031496062992,0.41254752851711,0.346153846153846,0.498098859315589,2.15584415584416,0.803468208092486,0.196531791907514,499.6,8.76491228070175
"Tyler Johnson","MIA",44,1123,475,19,102,121,112,40,21,63,72,401,171,88,61,204,72,0,0,1,0,25.5227272727273,10.7954545454545,2.54545454545455,0.431818181818182,2.31818181818182,2.75,0.909090909090909,0.477272727272727,1.43181818181818,9.11363636363636,3.88636363636364,2,1.38636363636364,4.63636363636364,1.63636363636364,0.536585365853659,0,0.00152034055628461,0.00164227689961582,0.000948818681534107,0.00103561710595784,0.000654382641639401,0.0547992616520535,0.0562531391260673,0.0318421052631579,0.0354289683918027,0.0206297502714441,0.693181818181818,0.42643391521197,0.352941176470588,0.516209476309227,1.77777777777778,0.84297520661157,0.15702479338843,365.9,8.31590909090909
"Tyler Johnson","PHO",13,406,144,15,37,52,54,14,6,14,25,125,46,39,34,56,18,0,0,1,0,31.2307692307692,11.0769230769231,4.15384615384615,1.15384615384615,2.84615384615385,4,1.07692307692308,0.461538461538462,1.07692307692308,9.61538461538461,3.53846153846154,3,2.61538461538462,4.30769230769231,1.38461538461538,0.158536585365854,0,0.000460903242326281,0.000791812076600487,0.000407756788758459,0.000375665028631767,0.000516617874978474,0.0163357912648894,0.0275932549821155,0.0157052250075506,0.0144362075692548,0.0200534759358289,0.871794871794872,0.368,0.321428571428571,0.44,3.85714285714286,0.711538461538462,0.288461538461538,133.7,10.2846153846154
"Wesley Johnson","TOT",38,534,128,12,60,72,23,14,12,18,63,128,45,19,13,76,25,0,1,0,0,14.0526315789474,3.36842105263158,0.605263157894737,0.315789473684211,1.57894736842105,1.89473684210526,0.368421052631579,0.315789473684211,0.473684210526316,3.36842105263158,1.18421052631579,0.5,0.342105263157895,2,0.657894736842105,0.463414634146341,0,0.000409691770956694,0.000337253291885393,0.000564586322896328,0.000609186532916379,0.000413294299982779,0.00329412975782999,0.00298120544394038,0.00438489646772229,0.00467326115741101,0.00335101926836079,0.684210526315789,0.3515625,0.328947368421053,0.44921875,1.27777777777778,0.833333333333333,0.166666666666667,85.7,2.25526315789474
"Wesley Johnson","NOP",26,377,95,10,44,54,16,12,7,12,45,88,35,9,6,50,19,0,1,0,0,14.5,3.65384615384615,0.615384615384615,0.384615384615385,1.69230769230769,2.07692307692308,0.461538461538462,0.269230769230769,0.461538461538462,3.38461538461538,1.34615384615385,0.346153846153846,0.230769230769231,1.92307692307692,0.730769230769231,0.317073170731707,0,0.000304068111256922,0.000234610985659403,0.000423439742172246,0.000446736790805345,0.000344411916652316,0.0100359180223959,0.0072202166064982,0.0139247034553894,0.0148198046480296,0.011001100110011,0.666666666666667,0.397727272727273,0.38,0.505681818181818,1.33333333333333,0.814814814814815,0.185185185185185,72.1,2.77307692307692
"Wesley Johnson","WAS",12,157,33,2,16,18,7,2,5,6,18,40,10,10,7,26,6,0,1,0,0,13.0833333333333,2.75,0.583333333333333,0.166666666666667,1.33333333333333,1.5,0.166666666666667,0.416666666666667,0.5,3.33333333333333,0.833333333333333,0.833333333333333,0.583333333333333,2.16666666666667,0.5,0.146341463414634,0,0.000105623659699773,0.000102642306225989,0.000141146580724082,0.000162449742111034,6.88823833304632e-05,0.00352941176470588,0.00324976787372331,0.00518283904405413,0.00597237775289287,0.00251889168765743,0.7,0.25,0.230769230769231,0.325,1.16666666666667,0.888888888888889,0.111111111111111,13.6,1.13333333333333
"Nikola Jokic","DEN",80,2504,1604,228,637,865,580,108,55,248,228,1206,616,352,289,270,83,1,0,0,1,31.3,20.05,7.25,2.85,7.9625,10.8125,1.35,0.6875,3.1,15.075,7.7,4.4,3.6125,3.375,1.0375,0.975609756097561,1,0.00513395000480108,0.00850464823015338,0.00678287735146283,0.00646753035779556,0.00785259169967281,0.176749311294766,0.258351893095768,0.22739221871714,0.224929378531073,0.234567901234568,0.821022727272727,0.51077943615257,0.307407407407407,0.545190713101161,2.33870967741935,0.736416184971098,0.263583815028902,1578.2,19.7275
"Damian Jones","GSW",24,410,130,31,44,75,28,12,25,16,63,74,53,37,24,0,0,1,0,0,0,17.0833333333333,5.41666666666667,1.16666666666667,1.29166666666667,1.83333333333333,3.125,0.5,1.04166666666667,0.666666666666667,3.08333333333333,2.20833333333333,1.54166666666667,1,0,0,0.292682926829268,0,0.000416093204877893,0.000410569224903956,0.000588110753017008,0.000446736790805345,0.00106767694162218,0.0134715025906736,0.0116038126813096,0.0198045946659625,0.0147157190635452,0.0388958594730238,0.648648648648649,0.716216216216216,0,0.716216216216216,1.75,0.586666666666667,0.413333333333333,137,5.70833333333333
"Derrick Jones","MIA",60,1153,422,96,144,240,37,46,42,43,123,324,160,122,74,91,28,0,1,0,0,19.2166666666667,7.03333333333333,0.616666666666667,1.6,2.4,4,0.766666666666667,0.7,0.716666666666667,5.4,2.66666666666667,2.03333333333333,1.23333333333333,1.51666666666667,0.466666666666667,0.731707317073171,1,0.00135070255737285,0.000542537904337371,0.00188195440965443,0.00146204767899931,0.00330635439986224,0.0486848177203507,0.0185836263184329,0.0631578947368421,0.0500173671413685,0.104234527687296,0.60655737704918,0.493827160493827,0.307692307692308,0.537037037037037,0.86046511627907,0.6,0.4,370.7,6.17833333333333
"Jalen Jones","CLE",16,214,81,11,23,34,7,9,2,8,27,62,26,27,19,28,10,0,1,0,0,13.375,5.0625,0.4375,0.6875,1.4375,2.125,0.5625,0.125,0.5,3.875,1.625,1.6875,1.1875,1.75,0.625,0.195121951219512,0,0.000259258073808533,0.000102642306225989,0.000266610208034377,0.000233521504284612,0.000378853108317548,0.00945488502392903,0.00412249705535925,0.00971983990851915,0.0087819778541428,0.012514220705347,0.703703703703704,0.419354838709677,0.357142857142857,0.5,0.875,0.676470588235294,0.323529411764706,59.9,3.74375
"Jemerrio Jones","LAL",6,143,27,16,33,49,13,7,5,5,10,33,12,2,1,10,2,0,1,0,0,23.8333333333333,4.5,2.16666666666667,2.66666666666667,5.5,8.16666666666667,1.16666666666667,0.833333333333333,0.833333333333333,5.5,2,0.333333333333333,0.166666666666667,1.66666666666667,0.333333333333333,0.0731707317073171,0,8.64193579361777e-05,0.000190621425848265,0.000384232358637779,0.000335052593104008,0.000551059066643706,0.00294599018003273,0.00620229007633588,0.0128272251308901,0.0110552763819095,0.0191616766467066,0.5,0.363636363636364,0.2,0.393939393939394,2.6,0.673469387755102,0.326530612244898,40.8,6.8
"Terrence Jones","HOU",2,5,2,0,4,4,0,0,0,1,1,4,1,1,0,2,0,0,1,0,0,2.5,1,0,0,2,2,0,0,0.5,2,0.5,0.5,0,1,0,0.024390243902439,0,6.40143392119835e-06,0,3.13659068275738e-05,4.06124355277586e-05,0,0.000214109838347072,0,0.00115975645114526,0.00153080750095675,0,0,0.25,0,0.25,0,1,0,-1,-0.5
"Tyus Jones","MIN",68,1560,468,23,111,134,327,81,5,47,78,446,185,69,58,126,40,0,0,1,0,22.9411764705882,6.88235294117647,4.80882352941176,0.338235294117647,1.63235294117647,1.97058823529412,1.19117647058824,0.0735294117647059,0.691176470588235,6.55882352941176,2.72058823529412,1.01470588235294,0.852941176470588,1.85294117647059,0.588235294117647,0.829268292682927,1,0.00149793553756041,0.00479486201941406,0.00105075787872372,0.0011269950858953,0.000792147408300327,0.0507427084462756,0.162041625371655,0.0364824394228151,0.0403636363636364,0.0249187432286024,0.840579710144927,0.414798206278027,0.317460317460317,0.459641255605381,6.95744680851064,0.828358208955224,0.171641791044776,526,7.73529411764706
"DeAndre Jordan","TOT",69,2047,758,225,677,902,156,42,73,153,167,446,286,264,186,0,0,1,0,0,0,29.6666666666667,10.9855072463768,2.26086956521739,3.26086956521739,9.81159420289855,13.0724637681159,0.608695652173913,1.05797101449275,2.21739130434783,6.46376811594203,4.14492753623188,3.82608695652174,2.69565217391304,0,0,0.841463414634146,1,0.00242614345613417,0.00228745711017918,0.00707301198961788,0.00687365471307314,0.00774926812467711,0.0195074246596495,0.0202203499675956,0.0549330085261876,0.0527299633927876,0.0628316112817649,0.704545454545455,0.641255605381166,0,0.641255605381166,1.01960784313725,0.750554323725055,0.249445676274945,872.1,12.6391304347826
"DeAndre Jordan","DAL",50,1554,551,161,525,686,99,33,53,111,125,323,208,198,135,0,0,1,0,0,0,31.08,11.02,1.98,3.22,10.5,13.72,0.66,1.06,2.22,6.46,4.16,3.96,2.7,0,0,0.609756097560976,0,0.00176359504529015,0.00145165547376756,0.0053792530209289,0.00533038216301832,0.00554503185810229,0.0617228632239274,0.0516162669447341,0.184607104413348,0.182038834951456,0.193509615384615,0.681818181818182,0.643962848297214,0,0.643962848297214,0.891891891891892,0.76530612244898,0.23469387755102,631.5,12.63
